codigo,nome,lat,lon,altitude,area_drenagem_km2,anos_dados,data_inicio,data_fim,operando,operadora,bacia_nome,sub_bacia_pref,dist_min_km,dist_centroide_km,score_anos,score_falhas,score_proximidade,score
58351500,UEL VIGÁRIO DESCARGA D'ÁGUA,-22.63,-43.895,395.0,2130.0,16.74,2000-04-01,2016-12-29,True,LIGHT,"ATLÂNTICO,TRECHO LESTE",58,124.53775069941757,148.67005885745135,0.4185,1.0,0.13837215470159236,0.5369244309403185
58352000,UEL VIGÁRIO TOMADA D'ÁGUA,-22.6289,-43.895,363.0,,16.74,2000-04-01,2016-12-29,True,LIGHT,"ATLÂNTICO,TRECHO LESTE",58,124.57823339773017,148.7089568692833,0.4185,1.0,0.13833340973935287,0.5369166819478706
58041000,UHE PARAIBUNA SÃO LUIZ DO PARAITINGA,-23.2375,-45.3064,,1920.0,2.87,2011-12-01,2014-10-14,True,CESP,"ATLÂNTICO,TRECHO LESTE",58,0.2059472127287936,21.262450530518418,0.07175000000000001,1.0,0.9898075942414095,0.5338365188482819
58745080,UHE PIAU BARRAMENTO,-21.4897,-43.4028,,382.0,17.45,2007-07-01,2024-12-12,True,CEMIG SUL,"ATLÂNTICO,TRECHO LESTE",58,237.82849538919947,258.993348090253,0.43624999999999997,1.0,0.07757094486321005,0.533639188972642
58135000,BAIRRO PARATEI,-23.3166666666667,-46.1333333333333,574.0,248.0,15.08,1957-11-01,1972-12-01,False,SPÁGUAS-SP,"ATLÂNTICO,TRECHO LESTE",58,81.51129067687546,92.86989679164763,0.377,1.0,0.19702241855699362,0.5279044837113988
58837000,CAMBUCAS,-22.1944,-42.375,580.0,233.0,17.17,1965-12-01,1983-02-01,False,ANA,"ATLÂNTICO,TRECHO LESTE",58,288.0613191292683,312.2241370250915,0.42925,1.0,0.06492213971078797,0.5276094279421576
58247000,FAZENDA DA BAHIA,-22.5306,-44.4667,500.0,126.0,14.92,1968-02-01,1983-01-01,False,ANA,"ATLÂNTICO,TRECHO LESTE",58,78.57809667503673,100.7393142895244,0.373,1.0,0.20288482608799108,0.5270769652175982
58950000,ITALVA,-21.4167,-41.7,,6840.0,17.34,1943-05-01,1960-09-01,False,ANA,"ATLÂNTICO,TRECHO LESTE",58,386.38049028048374,410.0574919097822,0.4335,1.0,0.04921496104844011,0.526592992209688
58924000,PCH CARANGOLA MONTANTE,-20.6222,-42.1428,636.0,328.0,17.36,2008-02-01,2025-06-10,True,CARANGOLA,"ATLÂNTICO,TRECHO LESTE",58,399.1480224576171,420.8939923494402,0.434,1.0,0.047715840057487885,0.5265431680114976
58927000,PCH CARANGOLA MONTANTE 1,-20.7053,-42.0739,559.0,661.0,17.33,2008-02-01,2025-06-01,False,CARANGOLA,"ATLÂNTICO,TRECHO LESTE",58,398.4749029628422,420.51527761999375,0.43324999999999997,1.0,0.047792591284203885,0.5261835182568407
58138000,BAIRRO REMEDINHO,-23.2333333333333,-46.0333333333333,557.0,367.0,14.33,1961-09-01,1976-01-01,False,SPÁGUAS-SP,"ATLÂNTICO,TRECHO LESTE",58,67.91211741695504,80.42804809848394,0.35825,1.0,0.22749992364696167,0.5246249847293923
58119000,FAZENDA SANTANA,-22.9469,-45.9189,,,13.07,2001-11-01,2014-11-26,True,SPÁGUAS-SP,"ATLÂNTICO,TRECHO LESTE",58,46.20479555871305,67.09995881980385,0.32675,1.0,0.30209291987410797,0.5237935839748216
58286000,UHE FUNIL RIO BANANAL,-22.5419,-44.2375,393.0,389.0,15.01,2002-01-01,2017-01-05,True,FURNAS,"ATLÂNTICO,TRECHO LESTE",58,96.8323395278388,120.16412711999789,0.37525,1.0,0.17118547895922603,0.5218620957918452
58139900,PREFEITURA MUNICIPAL,-23.1619,-45.9042,,,13.07,2001-11-01,2014-11-27,True,SPÁGUAS-SP,"ATLÂNTICO,TRECHO LESTE",58,52.509738984146765,65.7932558846269,0.32675,1.0,0.2758250171659385,0.5185400034331877
58730080,PCH IVAN BOTELHO I  MONTANTE,-21.3594,-43.0494,419.0,1650.0,16.13,1999-10-01,2015-11-18,True,GRAPON,"ATLÂNTICO,TRECHO LESTE",58,274.3507566324864,296.0988585660454,0.40325,1.0,0.06794614774838555,0.5152142295496771
58020000,CAMPOS DO CUNHA,-22.9166666666667,-44.8,,14.0,10.25,1960-07-01,1970-10-01,False,SPÁGUAS-SP,"ATLÂNTICO,TRECHO LESTE",58,26.430670564539614,50.57756675899681,0.25625,1.0,0.43074975564265383,0.5142749511285307
58862000,CORDEIRO,-21.9833333333333,-42.2666666666667,,139.0,15.86,1936-09-03,1952-07-13,False,ANA,"ATLÂNTICO,TRECHO LESTE",58,306.6820162365418,330.7204697528559,0.39649999999999996,1.0,0.06122161308542472,0.5104943226170849
58737180,PCH ERVÁLIA JUSANTE,-20.9189,-42.6606,361.0,73.0,15.92,2000-08-01,2016-07-01,False,ZONA DA MATA,"ATLÂNTICO,TRECHO LESTE",58,337.22294000941343,358.63723854704716,0.398,1.0,0.055987445821572834,0.5101974891643146
58519050,PCH MONTE SERRAT MONTANTE 2 DESATIVADA,-21.9675,-43.3736,447.0,3473.0,15.33,2008-10-01,2024-02-01,False,M. SERRAT,"ATLÂNTICO,TRECHO LESTE",58,206.18045972778629,229.16150167164474,0.38325,1.0,0.08842496838175362,0.5093099936763507
58228000,PASSA VINTE,-22.5666666666667,-45.0333333333333,,64.1,11.76,1969-05-01,1981-02-01,False,SPÁGUAS-SP,"ATLÂNTICO,TRECHO LESTE",58,47.76180491660793,58.96128899149942,0.294,1.0,0.29515152414569384,0.5060303048291387
58400010,ESPERANÇA (Petrópolis),-22.5039,-43.1825,819.0,14.0,14.94,2007-04-01,2022-03-10,True,SGB-CPRM,"ATLÂNTICO,TRECHO LESTE",58,198.50607288820248,222.7011927991178,0.3735,1.0,0.09153063681773685,0.5050561273635474
58400050,LICEU CARLOS CHAGAS,-22.4872,-43.1772,815.0,46.4,14.94,2007-04-01,2022-03-10,True,SGB-CPRM,"ATLÂNTICO,TRECHO LESTE",58,199.55831545058726,223.7478335057508,0.3735,1.0,0.09109197234891842,0.5049683944697837
58400030,MORIN,-22.5167,-43.1689,818.0,6.8,14.93,2007-04-01,2022-03-08,True,SGB-CPRM,"ATLÂNTICO,TRECHO LESTE",58,199.4532367567733,223.65278584047445,0.37324999999999997,1.0,0.09113558904654757,0.5048521178093095
58400110,POÇO TARZAN,-22.4539,-43.1078,926.0,17.6,14.94,2007-04-01,2022-03-10,True,SGB-CPRM,"ATLÂNTICO,TRECHO LESTE",58,207.46165291308648,231.64502910051513,0.3735,1.0,0.08792690875082156,0.5043353817501643
58753080,PCH ANNA MARIA MONTANTE,-21.4383,-43.5147,821.0,95.7,14.85,2000-09-01,2015-07-10,True,ÁGUA CLARA,"ATLÂNTICO,TRECHO LESTE",58,234.01431023782345,254.56919119448924,0.37124999999999997,1.0,0.07873572154763564,0.5013721443095271
58400250,PARQUE PETRÓPOLIS,-22.4053,-43.1333,700.0,267.0,14.61,2007-08-01,2022-03-10,True,SGB-CPRM,"ATLÂNTICO,TRECHO LESTE",58,206.64762490866997,230.79530413914955,0.36524999999999996,1.0,0.08824270718944974,0.5002735414378899
58040050,RIO PARAITINGA RÉGUA DA CESP,-23.2389,-45.3064,747.0,,0.0,,2016-09-27,True,CETESB-SP,"ATLÂNTICO,TRECHO LESTE",58,0.08828372386500245,21.41608598003813,0.0,1.0,0.9956052132139034,0.4991210426427807
58730200,IVAN BOTELHO I JUSANTE,-21.3708,-42.9878,848.0,1770.0,14.83,2000-09-01,2015-07-01,False,BROOKFIELD M.G.,"ATLÂNTICO,TRECHO LESTE",58,278.2972406383126,300.23058143500026,0.37075,1.0,0.06704721759142968,0.49878444351828594
58086000,FAZENDA JOAQUIM ALVES,-23.4167,-45.5833,,1370.0,10.0,1956-01-01,1966-01-01,False,LIGHT,"ATLÂNTICO,TRECHO LESTE",58,34.547617406543765,51.77152859537058,0.25,1.0,0.3666521280102825,0.4983304256020565
58400108,JOÃO CHRIST,-22.4603,-43.0997,,5.0,14.44,2007-10-01,2022-03-10,True,SGB-CPRM,"ATLÂNTICO,TRECHO LESTE",58,208.0473288218603,232.2346345030918,0.361,1.0,0.08770109302890824,0.4980402186057816
58400104,POÇO DO CASINHO,-22.4608,-43.0944,,8.5,14.44,2007-10-01,2022-03-10,True,SGB-CPRM,"ATLÂNTICO,TRECHO LESTE",58,208.5519556641245,232.74009747748778,0.361,1.0,0.08750745510745753,0.4980014910214915
58180000,PINDAMONHANGABA,-22.9122,-45.4714,545.0,,0.0,,2018-10-17,True,CETESB-SP,"ATLÂNTICO,TRECHO LESTE",58,0.23858399007765152,25.380926845381136,0.0,1.0,0.9882114287148438,0.49764228574296876
58039900,PONTE ROD. SP-125 ELEVATÓRIA SABESP,-23.2367,-45.3058,,,0.0,,2024-10-31,True,CETESB-SP,"ATLÂNTICO,TRECHO LESTE",58,0.2787377712275507,21.164795425489228,0.0,1.0,0.9862546784532596,0.49725093569065193
58787000,UHE BARRA DO BRAÚNA MONTANTE DESATIVADA,-21.45,-42.5792,,,14.75,2010-01-01,2024-10-01,False,BRAÚNA,"ATLÂNTICO,TRECHO LESTE",58,306.40418965276615,329.30491855316427,0.36875,1.0,0.06127372329771965,0.4966297446595439
58170000,REMÉDIOS,-23.0597222222222,-45.5027777777778,570.0,357.0,7.03,1933-10-18,1940-10-28,False,ANA,"ATLÂNTICO,TRECHO LESTE",58,16.875573390341327,23.564768321813037,0.17575000000000002,1.0,0.5423644478227563,0.4963478895645512
58753180,PCH GUARY JUSANTE,-21.4947,-43.4189,657.0,368.0,14.26,2000-09-01,2014-12-04,True,BROOKFIELD M.G.,"ATLÂNTICO,TRECHO LESTE",58,236.25985649055127,257.3889176360141,0.3565,1.0,0.07804577850740127,0.4938591557014802
58182900,PINDAMONHANGABA,-22.9166666666667,-45.4666666666667,,9600.0,0.0,,2005-05-09,False,FURNAS,"ATLÂNTICO,TRECHO LESTE",58,0.6793494722542868,24.69546171081237,0.0,1.0,0.9671484118412054,0.4934296823682411
58184000,PINDAMONHANGABA - 2,-22.9166666666667,-45.4666666666667,525.0,9600.0,0.0,,2005-04-18,False,ANA,"ATLÂNTICO,TRECHO LESTE",58,0.6793494722542868,24.69546171081237,0.0,1.0,0.9671484118412054,0.4934296823682411
58142250,FAZENDA PINGO D'ÁGUA,-23.1242,-45.9061,,,10.9,2004-01-01,2014-11-26,True,SPÁGUAS-SP,"ATLÂNTICO,TRECHO LESTE",58,50.58587278445074,65.32381771085012,0.2725,1.0,0.2833428165020263,0.4929185633004053
58583000,RIO DAS FLORES,-22.1683,-43.5869,503.6,48.3,13.35,2008-11-01,2022-03-08,True,INEA-RJ,"ATLÂNTICO,TRECHO LESTE",58,175.58645962761886,198.82759217209318,0.33375,1.0,0.10225656744377098,0.48732631348875416
58122100,TURVO,-23.0656,-45.9756,,,10.66,2004-04-01,2014-11-27,True,SPÁGUAS-SP,"ATLÂNTICO,TRECHO LESTE",58,54.590512225495935,71.93260558585895,0.2665,1.0,0.2681306161236383,0.4868761232247277
58400020,PETRÓPOLIS,-22.5192,-43.1872,824.2,9.8,13.35,2008-11-01,2022-03-08,True,INEA-RJ,"ATLÂNTICO,TRECHO LESTE",58,197.56924210036385,221.76827106538968,0.33375,1.0,0.09192475832946129,0.48525995166589225
58152010,PARQUE MOÇOTA,-23.0778,-45.7111,545.0,8360.0,8.5,2005-08-01,2014-02-01,False,ANA,"ATLÂNTICO,TRECHO LESTE",58,30.914017312172426,44.9605794464207,0.2125,1.0,0.39281913028729787,0.4848138260574596
58315000,UEL SANTA CECÍLIA VARGEM ALEGRE,-22.4983,-43.93,364.0,16400.0,12.6,2005-05-01,2017-12-05,True,LIGHT,"ATLÂNTICO,TRECHO LESTE",58,126.87537955082219,150.66344971526826,0.315,1.0,0.13616986087909683,0.48473397217581937
58400212,ROCIO 2 - PONTE,-22.4775,-43.2569,,13.0,12.93,2010-04-01,2023-03-06,True,SGB-CPRM,"ATLÂNTICO,TRECHO LESTE",58,192.06197805374453,216.23453286650857,0.32325,1.0,0.0943120505785872,0.4804874101157174
58211400,FAZENDA CARACOL,-22.7166666666667,-45.2666666666667,,118.0,8.0,1957-08-01,1965-08-01,False,SPÁGUAS-SP,"ATLÂNTICO,TRECHO LESTE",58,29.98680267322076,36.936879223937524,0.2,1.0,0.40010560648870075,0.48002112129774016
58497000,CGH CACHOEIRA DO BRUMADO JUSANTE,-21.8542,-43.885,714.0,141.0,12.58,2011-10-01,2024-04-30,True,BRUMADO,"ATLÂNTICO,TRECHO LESTE",58,174.05805387836992,194.8921605928443,0.3145,1.0,0.10306194254908602,0.4778623885098172
58044000,BAIRRO RIO COMPRIDO,-23.2666666666667,-45.9,,28.1,10.08,1962-02-01,1972-03-01,False,SPÁGUAS-SP,"ATLÂNTICO,TRECHO LESTE",58,59.187568953263096,68.5489696890727,0.252,1.0,0.25256489452030156,0.4765129789040603
58855000,DUAS BARRAS,-22.0472,-42.5161,632.0,128.0,13.0,1965-11-01,1978-11-01,False,ANA,"ATLÂNTICO,TRECHO LESTE",58,280.19856436650025,304.20736982709644,0.325,1.0,0.0666225704383543,0.4758245140876709
58845000,FAZENDA BARRA ALEGRE,-22.0097,-42.2139,590.0,1240.0,13.0,1966-02-01,1979-02-01,False,ANA,"ATLÂNTICO,TRECHO LESTE",58,310.6577359157976,334.7351037687561,0.325,1.0,0.0604855045795542,0.47459710091591084
58868000,PONTO DE PERGUNTA,-21.7347,-41.9861,63.0,1100.0,13.08,1965-11-01,1978-12-01,False,ANA,"ATLÂNTICO,TRECHO LESTE",58,344.2304171899561,368.1299431207466,0.327,1.0,0.05491029594480424,0.47448205918896086
58788050,VALE DO POMBA,-21.4394,-42.5356,,,12.91,2005-09-01,2018-08-01,False,SGB-CPRM,"ATLÂNTICO,TRECHO LESTE",58,310.7919880845347,333.7298763974506,0.32275,1.0,0.06046095649356825,0.4734671912987136
58950010,ITALVA PRAÇA DA IGREJA,-21.4219,-41.6917,,6840.0,13.02,2009-03-01,2022-03-08,True,INEA-RJ,"ATLÂNTICO,TRECHO LESTE",58,386.87413871807763,410.5625222931021,0.3255,1.0,0.049155249982250564,0.4725810499964501
58950015,ITALVA PREFEITURA,-21.4333,-41.6819,,6910.0,13.02,2009-03-01,2022-03-08,True,INEA-RJ,"ATLÂNTICO,TRECHO LESTE",58,387.1910884139129,410.89910540102403,0.3255,1.0,0.0491169884829843,0.47257339769659684
58922000,LAJE DO MURIAÉ,-21.2042,-42.1242,,3140.0,12.93,2009-04-01,2022-03-08,True,INEA-RJ,"ATLÂNTICO,TRECHO LESTE",58,360.7384471414798,383.7152048978598,0.32325,1.0,0.052529499319432106,0.4721308998638864
58165500,FAZENDA SANTA CLARA,-23.1333333333333,-45.4666666666667,,118.0,5.67,1972-04-01,1977-12-01,False,SPÁGUAS-SP,"ATLÂNTICO,TRECHO LESTE",58,20.238938578005616,21.9480139103919,0.14175,1.0,0.49703100297312247,0.47028120059462447
58400210,ROCIO 2 - BRAÇO DIREITO,-22.4775,-43.2581,,13.0,12.02,2010-03-01,2022-03-10,True,SGB-CPRM,"ATLÂNTICO,TRECHO LESTE",58,191.9445973934612,216.11692764619855,0.3005,1.0,0.09436428314740816,0.4691228566294816
58400211,ROCIO 2 - BRAÇO ESQUERDO,-22.4772,-43.2578,,13.0,12.02,2010-03-01,2022-03-10,True,SGB-CPRM,"ATLÂNTICO,TRECHO LESTE",58,191.9841554380609,216.15635049286544,0.3005,1.0,0.09434667397037487,0.46911933479407497
58831080,UHE CATETÉ - UCT,-22.2739,-42.5331,,97.9,12.42,2000-07-01,2012-12-01,False,CFLCL,"ATLÂNTICO,TRECHO LESTE",58,269.84329811956013,294.0207165392674,0.3105,1.0,0.0690028029965006,0.4690505605993001
58826080,UHE XAVIER - UXA,-22.1942,-42.5581,,255.0,12.42,2000-07-01,2012-12-01,False,CFLCL,"ATLÂNTICO,TRECHO LESTE",58,270.2580178625821,294.38581743584973,0.3105,1.0,0.0689042120086022,0.46903084240172044
58643000,PORTO NOVO DO CUNHA,-21.8864,-42.6978,140.0,3110.0,12.41,1940-02-01,1952-07-01,True,LIGHT,"ATLÂNTICO,TRECHO LESTE",58,270.7963050010698,294.4641477650203,0.31025,1.0,0.0687766648201614,0.4688803329640323
58338500,UHE NILO PEÇANHA RIO DO BRAÇO,-22.7847,-44.1878,517.0,,10.61,2006-06-01,2017-01-11,True,LIGHT,"ATLÂNTICO,TRECHO LESTE",58,90.73381195083526,114.93537890657855,0.26525,1.0,0.18061330724241487,0.46874766144848296
58087400,PARAIBUNA,-23.3666666666667,-45.65,,1580.0,7.92,1952-07-01,1960-06-01,False,SPÁGUAS-SP,"ATLÂNTICO,TRECHO LESTE",58,37.92014716898986,52.30253063667171,0.198,1.0,0.3453029900225788,0.46806059800451577
58097000,SANTA BRANCA,-23.3666666666667,-45.9,573.0,4940.0,9.41,1964-10-01,1974-03-01,False,CESP,"ATLÂNTICO,TRECHO LESTE",58,62.33548889575955,73.20026934292815,0.23525000000000001,1.0,0.24290862018589462,0.46620672403717894
58338000,FAZENDA SANTANA,-22.785,-44.2028,650.0,134.0,10.17,1951-10-01,1961-12-01,False,ANA,"ATLÂNTICO,TRECHO LESTE",58,89.24171951673388,113.44203616901085,0.25425,1.0,0.1830802379207914,0.46374104758415824
58212500,FAZENDA SÃO JOSÉ,-22.7166666666667,-45.25,,120.0,6.83,1958-01-01,1964-11-01,False,SPÁGUAS-SP,"ATLÂNTICO,TRECHO LESTE",58,31.194871855856512,37.00516462055718,0.17075,1.0,0.3906641285539632,0.4635078257107927
58918180,PCH ORMEO J. BOTELHO JUSANTE,-21.0989,-42.3381,,1050.0,12.2,2002-04-01,2014-06-13,True,RIO GLÓRIA,"ATLÂNTICO,TRECHO LESTE",58,349.6070292196244,372.076784222003,0.305,1.0,0.05411152499514773,0.46332230499902954
58918100,UHE GLÓRIA MONTANTE 2,-20.975,-42.3525,,597.0,12.08,2013-01-01,2025-02-01,False,RIO_PRETO,"ATLÂNTICO,TRECHO LESTE",58,357.02711888400074,379.1936214179914,0.302,1.0,0.05304658205807568,0.46160931641161507
58521085,UHE SOBRAGI JUSANTE,-21.9831,-43.3489,367.0,3680.0,11.44,2009-01-01,2020-06-10,True,CBA,"ATLÂNTICO,TRECHO LESTE",58,207.3410811137508,230.418951971715,0.286,1.0,0.08797354135037715,0.46059470827007537
58115000,BAIRRO CUBATÃO,-23.2,-46.15,,,9.42,1960-04-01,1969-09-01,False,SPÁGUAS-SP,"ATLÂNTICO,TRECHO LESTE",58,76.68709619431591,91.26852454160658,0.2355,1.0,0.20685283545805536,0.45912056709161103
58120000,UHE JAGUARI FAZENDA SANTANA,-22.9475,-45.9194,,456.0,7.84,2013-11-01,2021-09-03,True,FURNAS,"ATLÂNTICO,TRECHO LESTE",58,46.261497715371966,67.13903260272977,0.196,1.0,0.30183440896417,0.458366881792834
58214250,PCH LAVRINHAS MONTANTE 2,-22.7072,-45.1278,532.0,11117.0,6.58,2016-05-01,2022-11-29,True,LAVRINHAS,"ATLÂNTICO,TRECHO LESTE",58,33.2706750783139,40.78442529867852,0.1645,1.0,0.37544108405980864,0.45733821681196174
58541000,PCH AREAL JUSANTE,-22.1572,-44.085,,356.0,10.42,2002-07-01,2012-12-01,False,AREAL ENERGIAS,"ATLÂNTICO,TRECHO LESTE",58,135.58099048193583,157.14721394347484,0.2605,1.0,0.12855040926302727,0.4559600818526055
58764800,PCH NOVA MAURÍCIO MONTANTE,-21.525,-42.9231,,406.0,11.18,2014-01-01,2025-03-07,True,TRÍADE ENERGIA,"ATLÂNTICO,TRECHO LESTE",58,272.68690589297086,295.2083659137101,0.27949999999999997,1.0,0.06833240434511804,0.4534164808690236
58578000,TRAVESSÃO DO MEIO,-22.1139,-43.5992,400.0,635.0,10.58,1968-05-01,1978-12-01,False,ANA,"ATLÂNTICO,TRECHO LESTE",58,177.80139188652686,200.82245795805483,0.2645,1.0,0.10111152307499151,0.4524723046149983
58426000,UHE AREAL MONTANTE,-22.2083,-43.0458,,1020.0,10.83,2002-02-01,2012-12-01,False,QUANTA,"ATLÂNTICO,TRECHO LESTE",58,222.97700732106904,246.92961838426683,0.27075,1.0,0.08231231514664293,0.45183746302932853
58212150,PCH LAVRINHAS RIO PIAGUI,-22.7469,-45.1883,537.0,172.0,5.88,2016-07-01,2022-05-18,True,LAVRINHAS,"ATLÂNTICO,TRECHO LESTE",58,31.440797287783997,34.66685495279381,0.147,1.0,0.38879646223425735,0.4512592924468515
58713600,CGH ITUERÊ JUSANTE,-21.3039,-43.1992,446.0,783.0,10.96,2014-01-01,2024-12-18,True,BRITO,"ATLÂNTICO,TRECHO LESTE",58,267.34196821801095,288.49228105462737,0.274,1.0,0.06960347673551703,0.4509206953471034
58712000,CGH ITUERÊ MONTANTE 2,-21.2336,-43.3192,512.0,787.0,10.92,2014-01-01,2024-12-01,False,BRITO,"ATLÂNTICO,TRECHO LESTE",58,264.4787806434956,284.98953584318724,0.273,1.0,0.07030401337758717,0.45056080267551746
58713500,CGH ITUERÊ MONTANTE 1,-21.2872,-43.2286,500.0,782.0,10.92,2014-01-01,2024-12-01,False,BRITO,"ATLÂNTICO,TRECHO LESTE",58,266.5281851482855,287.53018317257204,0.273,1.0,0.06980116106082025,0.450460232212164
58918140,UHE GLÓRIA JUSANTE,-21.0444,-42.3375,286.0,597.0,11.17,2014-01-01,2025-03-05,True,RIO_PRETO,"ATLÂNTICO,TRECHO LESTE",58,353.38717800583356,375.73619918363755,0.27925,1.0,0.05356370324984093,0.4503377406499682
58128200,UHE JAGUARI JUSANTE,-23.1992,-46.0183,554.0,1300.0,8.19,2013-11-01,2022-01-11,True,FURNAS,"ATLÂNTICO,TRECHO LESTE",58,64.65441826829012,78.05182435375737,0.20475,1.0,0.2362546504851668,0.44962593009703333
58112000,SANTA IZABEL,-23.3167,-46.2167,,25.2,9.0,1962-05-01,1971-05-01,False,SPÁGUAS-SP,"ATLÂNTICO,TRECHO LESTE",58,88.7406627525127,100.97921024260289,0.225,1.0,0.18392383763117956,0.4492847675262359
58157000,ATERRO VELHO DA EFCB,-23.0,-45.6,,22.2,3.16,1972-11-01,1976-01-01,False,SPÁGUAS-SP,"ATLÂNTICO,TRECHO LESTE",58,16.629174095741295,33.92488607989903,0.079,1.0,0.5460128570664472,0.4487025714132894
58831180,UHE HANS - UHA   (CAT-LEO),-22.3333,-42.5172,,43.9,10.75,2002-03-01,2012-12-01,False,CFLCL,"ATLÂNTICO,TRECHO LESTE",58,269.4675054422778,293.664941941809,0.26875,1.0,0.0690923838564953,0.448193476771299
58931300,PCH TOMBOS MONTANTE 1,-20.9036,-42.0303,268.0,178.0,11.0,2013-09-01,2024-09-01,False,QUANTA,"ATLÂNTICO,TRECHO LESTE",58,388.1768643230938,410.68818747056315,0.275,1.0,0.04899836749240381,0.44729967349848077
58156000,QUIRIRIM,-23.0333333333333,-45.6333333333333,,48.1,4.0,1972-01-01,1976-01-01,False,SPÁGUAS-SP,"ATLÂNTICO,TRECHO LESTE",58,21.596358494099622,36.93483628521138,0.1,1.0,0.48081131916480063,0.4461622638329601
58918120,UHE GLÓRIA MONTANTE 1,-20.9994,-42.3681,326.0,597.0,10.83,2014-01-01,2024-11-01,False,RIO_PRETO,"ATLÂNTICO,TRECHO LESTE",58,354.0531843624805,376.24895724016926,0.27075,1.0,0.053468332408630886,0.44606866648172616
58590000,AFONSO ARINOS,-22.0167,-43.3667,423.0,3390.0,10.25,1972-11-01,1983-02-01,False,ANA,"ATLÂNTICO,TRECHO LESTE",58,203.76985186770173,226.92048583771313,0.25625,1.0,0.08937754497788421,0.4460005089955768
58470800,PCH MARMELOS MONTANTE 2,-21.7189,-43.3947,680.0,831.0,10.27,2015-10-01,2026-01-06,True,AMBAR,"ATLÂNTICO,TRECHO LESTE",58,221.15515537015324,243.21070773808745,0.25675,1.0,0.0829341590035745,0.44496183180071486
58792100,APERIBÉ,-21.6211,-42.1,,8530.0,10.7,2014-02-01,2024-10-15,True,SGB-CPRM,"ATLÂNTICO,TRECHO LESTE",58,339.1831777943814,362.878370882485,0.26749999999999996,1.0,0.05568189502307158,0.4448863790046143
58491000,MATIAS BARBOSA,-21.8714,-43.3242,478.0,1210.0,10.08,2009-10-01,2019-11-01,False,SGB-CPRM,"ATLÂNTICO,TRECHO LESTE",58,216.46583360216425,239.2319717541516,0.252,1.0,0.08457881502512737,0.44291576300502544
58128000,FAZENDA SÃO JOÃO,-23.2125,-46.0694444444445,562.0,1270.0,7.76,1950-06-23,1958-03-26,False,ANA,"ATLÂNTICO,TRECHO LESTE",58,69.94201432442902,83.47399354778824,0.194,1.0,0.2223654890345037,0.44147309780690075
58435000,CGH FAGUNDES JUSANTE,-22.2042,-43.16,,368.0,9.89,2013-08-01,2023-06-21,True,QUANTA,"ATLÂNTICO,TRECHO LESTE",58,212.43790508041673,236.30651404364772,0.24725000000000003,1.0,0.08604448570073192,0.4408338971401464
58521200,POÇO MANSO (CPM),-21.9819,-43.3486,357.0,3730.0,9.75,2003-03-01,2012-12-01,False,VOTORSIDERURGIA,"ATLÂNTICO,TRECHO LESTE",58,207.44009524433483,230.51475043325496,0.24375,1.0,0.08793524280982365,0.43946204856196475
58132000,BAIRRO TABOÃO,-23.35,-46.2,591.0,175.0,8.17,1964-12-01,1973-02-01,False,SPÁGUAS-SP,"ATLÂNTICO,TRECHO LESTE",58,89.23613639113998,100.51063187216756,0.20425,1.0,0.1830895952634789,0.43874291905269575
58082000,VARGINHA,-23.4541666666667,-45.5458333333333,641.0,414.0,5.09,1953-05-15,1958-06-18,False,ANA,"ATLÂNTICO,TRECHO LESTE",58,34.24718558852715,53.009474956447,0.12725,1.0,0.3686827211959516,0.43736154423919027
58650100,ALÉM PARAÍBA,-21.874749,-42.667289,140.0,,9.77,2016-01-01,2025-10-10,True,IGAM-MG,"ATLÂNTICO,TRECHO LESTE",58,274.1869374000673,297.85968736459927,0.24425,1.0,0.06798398384630461,0.43572179676926087
58512070,UHE PICADA MONTANTE,-21.8042,-43.5875,661.2,1510.0,9.25,2005-08-01,2014-11-01,False,L.D.Q.S.P.E.,"ATLÂNTICO,TRECHO LESTE",58,199.9070273351691,221.71166065302222,0.23125,1.0,0.09094752560825263,0.43381450512165054
58772000,SANTO ANTÔNIO DE PÁDUA,-21.494339,-42.255854,,7690.0,9.77,2016-01-01,2025-10-10,True,IGAM-MG,"ATLÂNTICO,TRECHO LESTE",58,331.9286544710929,355.2986096994172,0.24425,1.0,0.05682970041202707,0.4334909400824054
58921000,PATROCÍNIO DO MURIAÉ,-21.150901,-42.214774,,2660.0,9.77,2016-01-01,2025-10-10,True,IGAM-MG,"ATLÂNTICO,TRECHO LESTE",58,356.42102086563875,379.17946492393423,0.24425,1.0,0.05313199553523044,0.4327513991070461
58153000,CAPTAÇÃO DA SABESP (Tremembé),-22.9611,-45.5528,543.0,8860.0,0.0,,2015-10-08,True,CETESB-SP,"ATLÂNTICO,TRECHO LESTE",58,10.190725706056243,30.275462045329274,0.0,1.0,0.6624550928230257,0.43249101856460515
58931000,TOMBOS,-20.900615,-42.010875,,1080.0,9.77,2016-01-01,2025-10-10,True,IGAM-MG,"ATLÂNTICO,TRECHO LESTE",58,389.98290724004625,412.51504525924486,0.24425,1.0,0.04878252153153775,0.4318815043063075
57710000,CAIANA,-20.69467,-41.921323,753.0,,9.77,2016-01-01,2025-10-10,True,IGAM-MG,"ATLÂNTICO,TRECHO LESTE",57,411.4491109172317,433.70236898266506,0.24425,1.0,0.04635540900172758,0.4313960818003455
